3.54898916939;3.54898916939;3.54898916939;3.54898916939;3.54898916939;3.54898916939;3.54898916939;3.54898916939;3.54898916939;3.54898916939;-2.00941742373;-2.00941742373;-2.00941742373;-2.00941742373;-2.00941742373;-2.00941742373;-2.00941742373;-2.00941742373;-2.00941742373;-2.00941742373;32.3524287238;32.3524287238;32.3524287238;32.3524287238;32.3524287238;32.3524287238;32.3524287238;32.3524287238;32.3524287238;32.3524287238;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;2.653;2.653;2.653;2.653;2.653;2.653;2.653;2.653;2.653;2.653;1796.328;1796.328;1796.328;1796.328;1796.328;1796.328;1796.328;1796.328;1796.328;1796.328
3.55295540222;3.55295540222;3.55295540222;3.55295540222;3.55295540222;3.55295540222;3.55295540222;3.55295540222;3.55295540222;3.55295540222;-2.01112315775;-2.01112315775;-2.01112315775;-2.01112315775;-2.01112315775;-2.01112315775;-2.01112315775;-2.01112315775;-2.01112315775;-2.01112315775;32.4972432539;32.4972432539;32.4972432539;32.4972432539;32.4972432539;32.4972432539;32.4972432539;32.4972432539;32.4972432539;32.4972432539;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;2.658;2.658;2.658;2.658;2.658;2.658;2.658;2.658;2.658;2.658;1796.969;1796.969;1796.969;1796.969;1796.969;1796.969;1796.969;1796.969;1796.969;1796.969
3.55639993246;3.55639993246;3.55639993246;3.55639993246;3.55639993246;3.55639993246;3.55639993246;3.55639993246;3.55639993246;3.55639993246;-2.01101565694;-2.01101565694;-2.01101565694;-2.01101565694;-2.01101565694;-2.01101565694;-2.01101565694;-2.01101565694;-2.01101565694;-2.01101565694;32.4163496249;32.4163496249;32.4163496249;32.4163496249;32.4163496249;32.4163496249;32.4163496249;32.4163496249;32.4163496249;32.4163496249;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;2.662;2.662;2.662;2.662;2.662;2.662;2.662;2.662;2.662;2.662;1778.828;1778.828;1778.828;1778.828;1778.828;1778.828;1778.828;1778.828;1778.828;1778.828
3.55610949631;3.55610949631;3.55610949631;3.55610949631;3.55610949631;3.55610949631;3.55610949631;3.55610949631;3.55610949631;3.55610949631;-2.01218551072;-2.01218551072;-2.01218551072;-2.01218551072;-2.01218551072;-2.01218551072;-2.01218551072;-2.01218551072;-2.01218551072;-2.01218551072;32.3611707675;32.3611707675;32.3611707675;32.3611707675;32.3611707675;32.3611707675;32.3611707675;32.3611707675;32.3611707675;32.3611707675;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;2.662;2.662;2.662;2.662;2.662;2.662;2.662;2.662;2.662;2.662;1778.922;1778.922;1778.922;1778.922;1778.922;1778.922;1778.922;1778.922;1778.922;1778.922
3.55526639362;3.55526639362;3.55526639362;3.55526639362;3.55526639362;3.55526639362;3.55526639362;3.55526639362;3.55526639362;3.55526639362;-2.01198894639;-2.01198894639;-2.01198894639;-2.01198894639;-2.01198894639;-2.01198894639;-2.01198894639;-2.01198894639;-2.01198894639;-2.01198894639;32.2435059187;32.2435059187;32.2435059187;32.2435059187;32.2435059187;32.2435059187;32.2435059187;32.2435059187;32.2435059187;32.2435059187;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;2.662;2.662;2.662;2.662;2.662;2.662;2.662;2.662;2.662;2.662;1777.719;1777.719;1777.719;1777.719;1777.719;1777.719;1777.719;1777.719;1777.719;1777.719
3.56100260637;3.56100260637;3.56100260637;3.56100260637;3.56100260637;3.56100260637;3.56100260637;3.56100260637;3.56100260637;3.56100260637;-2.01142067507;-2.01142067507;-2.01142067507;-2.01142067507;-2.01142067507;-2.01142067507;-2.01142067507;-2.01142067507;-2.01142067507;-2.01142067507;32.2214152896;32.2214152896;32.2214152896;32.2214152896;32.2214152896;32.2214152896;32.2214152896;32.2214152896;32.2214152896;32.2214152896;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;2.665;2.665;2.665;2.665;2.665;2.665;2.665;2.665;2.665;2.665;1778.063;1778.063;1778.063;1778.063;1778.063;1778.063;1778.063;1778.063;1778.063;1778.063
3.56097080737;3.56097080737;3.56097080737;3.56097080737;3.56097080737;3.56097080737;3.56097080737;3.56097080737;3.56097080737;3.56097080737;-2.01143350238;-2.01143350238;-2.01143350238;-2.01143350238;-2.01143350238;-2.01143350238;-2.01143350238;-2.01143350238;-2.01143350238;-2.01143350238;32.2781949293;32.2781949293;32.2781949293;32.2781949293;32.2781949293;32.2781949293;32.2781949293;32.2781949293;32.2781949293;32.2781949293;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;2.666;2.666;2.666;2.666;2.666;2.666;2.666;2.666;2.666;2.666;1777.437;1777.437;1777.437;1777.437;1777.437;1777.437;1777.437;1777.437;1777.437;1777.437
3.55790595272;3.55790595272;3.55790595272;3.55790595272;3.55790595272;3.55790595272;3.55790595272;3.55790595272;3.55790595272;3.55790595272;-2.00834267263;-2.00834267263;-2.00834267263;-2.00834267263;-2.00834267263;-2.00834267263;-2.00834267263;-2.00834267263;-2.00834267263;-2.00834267263;32.2724930193;32.2724930193;32.2724930193;32.2724930193;32.2724930193;32.2724930193;32.2724930193;32.2724930193;32.2724930193;32.2724930193;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;2.664;2.664;2.664;2.664;2.664;2.664;2.664;2.664;2.664;2.664;1742.734;1742.734;1742.734;1742.734;1742.734;1742.734;1742.734;1742.734;1742.734;1742.734
3.5566112229;3.5566112229;3.5566112229;3.5566112229;3.5566112229;3.5566112229;3.5566112229;3.5566112229;3.5566112229;3.5566112229;-2.00982607966;-2.00982607966;-2.00982607966;-2.00982607966;-2.00982607966;-2.00982607966;-2.00982607966;-2.00982607966;-2.00982607966;-2.00982607966;32.2319064485;32.2319064485;32.2319064485;32.2319064485;32.2319064485;32.2319064485;32.2319064485;32.2319064485;32.2319064485;32.2319064485;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;-1.999;2.662;2.662;2.662;2.662;2.662;2.662;2.662;2.662;2.662;2.662;1740.937;1740.937;1740.937;1740.937;1740.937;1740.937;1740.937;1740.937;1740.937;1740.937
3.55545249085;3.55545249085;3.55545249085;3.55545249085;3.55545249085;3.55545249085;3.55545249085;3.55545249085;3.55545249085;3.55545249085;-2.00802290494;-2.00802290494;-2.00802290494;-2.00802290494;-2.00802290494;-2.00802290494;-2.00802290494;-2.00802290494;-2.00802290494;-2.00802290494;32.1772820158;32.1772820158;32.1772820158;32.1772820158;32.1772820158;32.1772820158;32.1772820158;32.1772820158;32.1772820158;32.1772820158;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;-1.9992;2.662;2.662;2.662;2.662;2.662;2.662;2.662;2.662;2.662;2.662;1741.422;1741.422;1741.422;1741.422;1741.422;1741.422;1741.422;1741.422;1741.422;1741.422
